xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,goResp.rt,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,24,0,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350897073746,None,0,4.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514470100403,0.000888109207153,0.350897073746,1,q,1730.68915892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,1,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350478887558,None,0,1.0,hexagongreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.514451980591,0.000877857208252,0.350478887558,1,w,1733.69266796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,2,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350839853287,None,0,4.0,linegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.51380109787,0.000920057296753,0.350839853287,1,s,1736.69604301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,3,99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350463867188,None,0,2.0,circleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.514390945435,0.000878810882568,0.350463867188,1,a,1739.69960093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47.6294238567,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.66945982,go,linegray.gif,go,4.0,m,1,None,0,0.000865936279297,0.50968003273,,1800.66798282,0.734217882156,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.66847181,stop,hexagongreen.gif,stop,1.0,m,1,None,0,0.000938892364502,0.514780044556,0.764918088913,1803.67107081,0.367409944534,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.67152786,go,invertedtriangleyellow.gif,go,0.5,m,1,None,0,0.000961065292358,0.514823913574,,1806.67431593,0.517651081085,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.67500591,go,trianglewhite.gif,go,1.0,m,1,None,0,0.000949144363403,0.514942169189,,1809.67749286,0.750747919083,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.67795086,go,linegray.gif,go,4.0,m,1,None,0,0.00092887878418,0.515049934387,,1812.68048596,0.551512002945,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.68094683,stop,squarecyan.gif,stop,4.0,None,0,None,0,0.000930070877075,0.515470027924,0.765683174133,1815.68462181,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.68513298,go,circleblue.gif,stop,2.0,z,1,None,0,0.00093412399292,0.514724969864,,1818.68776584,0.534308195114,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.68822193,go,invertedtriangleyellow.gif,go,0.5,z,1,None,0,0.000947952270508,0.514925003052,,1821.6909008,0.567879915237,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.69138789,go,linegray.gif,go,4.0,z,1,None,0,0.000932216644287,0.515031099319,,1824.69454789,0.567678928375,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.69506001,go,invertedtriangleyellow.gif,go,0.5,m,1,None,0,0.000941038131714,0.51495718956,,1827.69742393,0.500865936279,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.69788384,go,linegray.gif,go,4.0,m,1,None,0,0.000952959060669,0.515550851822,,1830.70089197,0.551131010056,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.70134902,stop,hexagongreen.gif,stop,1.0,None,0,None,0,0.000930070877075,0.515514135361,0.815726041794,1833.70494199,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.70539999,stop,squarecyan.gif,stop,4.0,None,0,None,0,0.000924110412598,0.514986991882,0.865437030792,1836.70799494,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.70845079,go,crossorange.gif,go,2.0,m,1,None,0,0.000962018966675,0.515058994293,,1839.71137595,0.684438943863,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.71183681,stop,hexagongreen.gif,stop,1.0,None,0,None,0,0.000930070877075,0.514971017838,0.715226173401,1842.71445394,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.71491289,go,crossorange.gif,go,2.0,z,1,None,0,0.000929117202759,0.515652179718,,1845.71773481,0.567440986633,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.71819282,stop,circleblue.gif,stop,2.0,None,0,None,0,0.000944137573242,0.515166044235,0.765948057175,1848.72165585,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.72211194,go,linegray.gif,go,4.0,m,1,None,0,0.000927925109863,0.51517701149,,1851.72491598,0.583925962448,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.72537589,go,linegray.gif,go,4.0,m,1,None,0,0.000927925109863,0.515021085739,,1854.72863483,0.801081895828,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.72918081,go,crossorange.gif,go,2.0,z,1,None,0,0.000953912734985,0.514127969742,,1857.73112082,0.834553956985,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.73158383,stop,circleblue.gif,stop,2.0,None,0,None,0,0.000931024551392,0.51579785347,0.816010951996,1860.73528194,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.73574185,go,linegray.gif,go,4.0,z,1,None,0,0.000928163528442,0.514970064163,,1863.73824286,0.534233093262,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.73874688,go,linegray.gif,go,4.0,z,1,None,0,0.000897884368896,0.515022993088,,1866.74183583,0.417470932007,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.74229383,stop,circleblue.gif,stop,2.0,None,0,None,0,0.00092887878418,0.515130996704,0.865643024445,1869.744941,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.74539495,go,crossorange.gif,go,2.0,z,1,None,0,0.000932931900024,0.515494823456,,1872.74849081,0.600479125977,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.74901581,go,circleblue.gif,stop,2.0,m,1,None,0,0.000942945480347,0.515012025833,,1875.75175381,0.650815010071,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.75221491,stop,diamondmagenta.gif,stop,0.5,None,0,None,0,0.000942945480347,0.5152759552,0.915640830994,1878.75494885,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.7554059,stop,squarecyan.gif,stop,4.0,m,1,None,0,0.000923871994019,0.515333890915,0.965731859207,1881.75881481,0.584396123886,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.75927186,go,trianglewhite.gif,go,1.0,m,1,None,0,0.000930070877075,0.514964103699,,1884.7619648,0.56763792038,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.7624228,stop,hexagongreen.gif,stop,1.0,None,0,None,0,0.00101399421692,0.515033006668,0.915345907211,1887.76524782,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.76569986,go,linegray.gif,go,4.0,z,1,None,0,0.000931978225708,0.515288114548,,1890.76863194,0.567772865295,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.769099,go,linegray.gif,go,4.0,z,1,None,0,0.00094199180603,0.515087127686,,1893.77206683,0.550816059113,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893.77253699,go,trianglewhite.gif,go,1.0,z,1,None,0,0.0010199546814,0.515208959579,,1896.7754519,0.48438000679,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.77593493,stop,diamondmagenta.gif,stop,0.5,z,1,None,0,0.000902891159058,0.514975070953,0.965594053268,1899.77888989,0.434533834457,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.77934885,go,linegray.gif,go,4.0,z,1,None,0,0.000930070877075,0.515158176422,,1902.78182793,0.501046895981,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.78234291,go,linegray.gif,go,4.0,z,1,None,0,0.000951051712036,0.515511989594,,1905.78530598,0.584152936935,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.462677,go,trianglewhite.gif,go,1.0,z,1,None,0,0.000890970230103,0.51128911972,,1988.46213794,0.517462015152,9,78.4188139439,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.46262479,stop,squarecyan.gif,stop,4.0,z,1,None,0,0.000946998596191,0.51474404335,0.915380001068,1991.46557879,0.317292928696,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.46602988,go,trianglewhite.gif,go,1.0,m,1,None,0,0.00114417076111,0.514708995819,,1994.46879601,0.400885105133,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.46924901,go,circleblue.gif,stop,2.0,z,1,None,0,0.000934839248657,0.515030860901,,1997.47172785,0.434111833572,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.472188,go,linegray.gif,go,4.0,z,1,None,0,0.000957012176514,0.515872955322,,2000.47540998,0.433876037598,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.47586489,go,squarecyan.gif,stop,4.0,m,1,None,0,0.00141406059265,0.514573097229,,2003.47881198,0.500870943069,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.47926879,go,invertedtriangleyellow.gif,go,0.5,z,1,None,0,0.000931024551392,0.515109062195,,2006.48206997,0.417598962784,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.48257089,go,crossorange.gif,go,2.0,m,1,None,0,0.000930070877075,0.515004873276,,2009.4858408,0.501186847687,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.48634386,go,crossorange.gif,go,2.0,z,0,None,0,0.000929117202759,0.514960050583,,2012.48916602,0.467208862305,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.48962283,stop,diamondmagenta.gif,stop,0.5,z,1,None,0,0.00093412399292,0.515127182007,0.865315198898,2015.49268699,0.384115219116,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.49314284,stop,diamondmagenta.gif,stop,0.5,z,1,None,0,0.000933170318604,0.514518976212,0.814790010452,2018.4961288,0.401106119156,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.49664497,stop,hexagongreen.gif,stop,1.0,m,1,None,0,0.000942945480347,0.514718055725,0.915374994278,2021.49898481,0.401447057724,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.49944091,stop,diamondmagenta.gif,stop,0.5,None,0,None,0,0.000931978225708,0.515173912048,0.765309095383,2024.50260091,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.50305891,go,linegray.gif,go,4.0,m,1,None,0,0.000939130783081,0.514877080917,,2027.50598192,0.467664957047,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.50644088,go,invertedtriangleyellow.gif,go,0.5,z,1,None,0,0.000936031341553,0.514943122864,,2030.50925279,0.550990104675,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030.50970793,go,linegray.gif,go,4.0,m,1,None,0,0.00102210044861,0.515002012253,,2033.51285195,0.567551851273,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1244,59.8626997063,LearningTask,1,78,
